Min0,Min1,Min2,Min3,Min4,Max0,Max1,Max2,Max3,Max4,Mean0,Mean1,Mean2,Mean3,Mean4,Std0,Std1,Std2,Std3,Std4,NPeaks0,NPeaks1,NPeaks2,NPeaks3,NPeaks4,NPlateau00,NPlateau01,NPlateau02,NPlateau03,NPlateau04,NPlateau10,NPlateau11,NPlateau12,NPlateau13,NPlateau14,NPlateau20,NPlateau21,NPlateau22,NPlateau23,NPlateau24,NPlateau30,NPlateau31,NPlateau32,NPlateau33,NPlateau34,NPlateau40,NPlateau41,NPlateau42,NPlateau43,NPlateau44,Response
19.95,25.55,19.3,21.81,18.06,25.72,24.8,21.09,22.24,19.88,21.12,26.1,18.51,20.98,19.45,0.29,1.78,1.27,1.33,0.65,3.12,0.0,0.34,0.0,0.83,0.0,0.0,1.41,2.1,2.94,5.75,4.08,0.0,0.0,1.25,9.71,0.42,0.0,2.8,0.69,1.43,0.95,1.5,0.0,4.28,8.88,0.0,1.14,0.29,0.0,pat
18.79,23.8,19.65,19.95,17.25,25.13,26.11,19.4,21.72,18.1,20.62,24.6,20.5,20.93,19.19,1.96,0.0,0.49,0.17,1.73,1.45,0.92,1.06,0.92,0.0,0.0,0.65,1.14,2.03,3.1,6.06,3.97,0.74,0.06,2.27,9.54,0.41,1.07,0.75,1.7,3.0,2.07,1.98,0.0,4.09,6.82,0.0,0.0,0.0,0.0,pat
18.41,24.89,19.54,20.02,15.97,26.56,27.23,21.16,23.73,19.33,21.96,24.71,19.46,21.41,18.31,0.66,0.28,0.0,0.62,0.0,1.56,0.0,0.41,0.0,1.55,2.42,1.42,1.69,0.67,1.92,5.33,6.26,0.0,0.0,0.31,6.5,2.62,1.47,1.6,0.0,0.2,1.7,1.11,0.84,3.05,0.04,6.16,0.98,0.65,0.1,pat
17.9,23.4,18.3,21.14,17.13,25.45,27.02,20.48,22.72,18.11,20.79,26.25,20.86,20.84,18.1,1.51,1.89,0.0,0.72,0.5,1.61,1.25,1.39,0.29,0.42,2.01,1.35,1.14,0.7,2.27,5.24,4.74,0.0,0.44,0.0,7.81,2.74,0.0,1.4,0.0,2.06,1.18,0.67,0.12,3.03,0.85,6.08,0.0,0.0,0.0,pat
19.83,23.8,20.16,21.02,15.76,25.48,26.72,22.02,23.8,20.27,22.41,25.41,18.85,21.75,19.17,1.18,1.79,1.05,1.21,1.21,2.91,0.0,1.63,0.64,0.0,2.52,0.11,1.42,0.82,0.0,4.99,6.64,1.1,0.0,0.0,7.48,3.53,0.63,2.05,0.0,1.12,2.69,0.7,0.31,4.02,1.61,7.05,1.33,0.0,0.0,pat
19.28,24.38,19.72,20.93,16.77,25.18,25.11,20.69,24.05,18.47,21.68,24.12,18.37,22.27,17.68,0.93,0.0,0.11,0.0,0.0,2.3,0.0,0.14,0.86,0.0,0.7,0.11,1.56,0.4,1.56,6.04,6.43,0.13,0.0,0.9,6.18,2.75,2.07,1.57,0.0,1.09,0.49,1.65,0.0,2.87,0.0,5.38,0.93,0.55,1.43,pat
19.88,23.66,17.96,20.01,15.95,25.02,26.79,21.65,22.74,18.75,21.17,25.49,18.44,22.81,19.12,2.24,1.82,1.87,1.36,1.17,1.58,0.0,2.18,0.2,0.18,1.91,1.81,0.65,0.0,1.88,5.87,5.74,0.0,0.2,0.0,7.45,2.27,0.12,1.62,0.82,0.01,1.63,2.49,1.36,3.43,1.05,5.24,0.74,0.0,0.71,pat
18.36,23.12,18.19,21.57,16.12,25.28,24.99,21.29,22.77,18.4,22.46,25.33,20.57,21.19,16.98,0.0,0.0,0.28,0.81,1.46,3.36,0.0,0.0,0.0,0.0,0.72,0.19,2.28,1.07,1.29,6.21,6.12,0.57,1.47,0.0,6.49,3.23,2.23,0.42,0.0,2.02,3.34,0.96,0.0,2.42,2.53,6.75,0.1,0.0,0.0,pat
18.29,23.06,18.84,21.93,17.84,26.24,25.5,21.45,24.01,19.64,21.89,24.97,20.35,22.31,19.41,1.3,0.95,0.0,1.19,0.3,2.67,0.17,1.61,0.0,0.11,1.55,0.0,1.36,0.0,1.01,5.25,6.11,0.0,1.53,0.0,7.48,1.94,1.78,0.87,0.24,0.1,2.28,1.84,0.0,2.77,0.32,5.25,1.09,0.07,0.0,pat
19.73,23.14,19.34,21.01,17.52,26.21,27.25,22.25,23.83,17.99,20.37,26.42,18.44,20.66,19.06,0.0,0.85,0.49,0.0,1.22,1.63,0.0,1.44,0.0,0.0,1.64,0.89,1.23,0.8,1.59,5.91,6.14,0.71,0.37,0.52,6.14,3.51,1.63,0.52,0.88,2.0,0.7,1.18,0.0,3.67,0.58,6.64,0.57,0.0,0.1,pat
18.13,23.43,18.52,21.1,17.82,26.58,25.86,20.79,22.78,18.18,22.15,24.58,19.3,20.61,17.74,0.0,0.76,1.5,0.2,0.53,1.19,0.48,0.0,0.0,0.0,2.61,0.07,2.22,0.55,1.51,6.21,5.24,1.21,0.52,0.0,7.88,4.42,1.4,0.17,0.45,0.64,3.0,0.56,0.0,3.66,1.25,6.68,1.0,0.7,1.04,pat
17.76,23.81,19.51,20.83,17.86,25.34,25.5,21.12,22.76,18.27,21.73,24.53,19.38,21.08,17.06,1.44,0.0,0.0,0.0,0.85,2.38,0.0,0.51,0.15,0.42,2.09,0.19,0.88,1.17,2.36,7.31,6.26,0.69,0.0,0.0,8.01,2.37,0.0,1.69,0.0,0.0,1.31,1.59,0.0,1.66,0.86,4.62,0.0,0.55,0.54,pat
21.56,24.1,17.76,20.15,17.64,22.1,24.81,20.89,21.96,25.97,20.84,23.95,18.21,22.18,17.49,0.0,0.0,0.36,0.0,2.69,0.47,0.0,0.41,1.08,3.61,7.82,0.89,0.24,2.48,0.0,8.05,0.0,0.0,0.73,0.15,6.6,1.57,0.0,0.0,0.0,2.54,1.69,4.67,0.0,1.76,0.9,0.91,0.84,1.53,2.84,pat
20.06,25.22,18.56,20.17,17.53,24.25,26.6,19.67,23.05,25.24,21.56,25.9,18.43,20.58,19.46,0.39,0.66,0.2,0.0,2.33,1.82,0.4,0.85,0.0,3.0,7.9,0.49,0.56,0.75,0.63,6.96,0.0,0.03,0.92,0.0,5.47,1.29,0.0,0.52,0.0,2.74,0.0,3.87,0.0,2.01,2.0,2.44,1.13,1.66,2.94,pat
20.41,23.25,19.52,21.12,17.95,24.15,24.86,20.13,22.8,24.98,21.27,25.63,20.04,22.18,18.79,0.38,0.98,0.0,1.06,1.11,2.19,0.43,0.0,0.53,1.66,5.97,0.0,1.28,2.98,2.07,8.56,0.42,0.0,0.36,0.0,6.49,2.75,0.0,0.0,0.0,2.84,0.07,4.34,0.0,2.61,1.45,1.48,1.97,2.04,0.52,pat
20.01,23.81,19.9,21.03,17.03,22.1,27.0,20.62,21.14,27.03,20.42,25.17,19.41,22.13,17.16,1.3,0.28,0.0,0.0,2.44,1.7,0.0,0.01,0.0,3.02,7.85,2.37,1.75,1.84,0.73,6.85,0.88,0.0,0.0,0.12,5.4,1.9,0.0,0.0,0.31,2.87,1.34,3.39,0.0,2.01,1.28,1.41,0.05,0.51,3.35,pat
22.15,24.91,18.7,20.54,17.8,22.76,25.64,19.6,21.84,25.22,22.22,24.39,18.17,21.22,19.19,0.38,0.36,0.22,0.0,2.41,1.36,0.0,0.0,0.28,3.54,7.79,1.92,2.1,2.25,1.55,7.5,0.0,0.0,0.99,0.16,5.92,0.95,0.0,0.32,0.93,3.27,1.71,3.21,0.0,3.12,0.1,1.58,2.3,1.58,1.93,pat
21.8,23.06,19.9,21.86,18.13,22.36,27.03,20.18,22.62,26.32,20.51,25.68,18.8,22.72,19.31,0.0,0.04,0.25,0.0,2.13,1.29,0.24,0.0,1.03,1.93,6.4,0.43,1.74,1.08,0.37,8.34,0.0,0.0,0.0,0.0,4.68,1.86,0.04,0.0,0.0,3.22,0.0,3.08,0.68,2.31,2.13,0.0,2.17,0.27,2.64,pat
19.83,23.52,17.92,20.1,17.85,22.15,26.26,20.75,21.27,25.1,21.49,25.69,20.39,22.75,19.01,0.0,0.0,0.91,0.0,2.79,1.01,1.08,0.0,0.0,1.94,8.02,0.53,2.44,0.9,1.36,6.77,0.08,0.0,0.17,0.85,5.66,0.86,0.0,0.72,0.0,2.03,1.9,4.12,1.11,2.8,0.59,0.0,2.13,1.42,1.74,pat
19.84,23.47,18.27,21.24,17.76,23.2,27.26,19.25,21.52,26.87,21.57,26.01,19.08,20.95,17.57,0.46,0.0,0.0,0.29,1.73,0.71,0.0,0.6,0.0,3.59,6.07,0.75,2.19,1.22,0.19,7.16,0.0,0.0,0.7,0.0,6.38,1.95,0.0,0.04,0.0,4.27,1.45,3.87,0.51,2.55,0.5,0.0,1.11,0.63,1.14,pat
20.97,25.03,18.1,21.28,16.46,22.42,25.49,20.33,22.94,27.03,20.91,25.39,20.43,21.45,17.43,0.17,0.0,0.95,0.0,2.36,1.22,0.0,0.0,0.55,1.74,7.12,0.0,0.89,2.16,1.12,7.39,0.0,0.85,0.0,1.35,7.0,1.01,0.2,0.2,0.94,3.28,1.37,3.95,0.0,2.04,0.33,0.0,0.0,0.24,1.38,pat
20.78,24.66,18.16,22.09,16.08,22.48,27.15,21.19,21.72,25.23,20.53,25.02,18.81,20.45,18.87,1.66,1.84,0.06,0.71,1.28,1.36,1.33,0.82,1.39,2.14,7.21,1.44,1.97,1.25,0.71,7.4,0.0,0.37,0.05,0.75,5.05,1.45,1.2,0.0,0.0,3.83,0.26,3.81,1.31,2.52,0.18,1.08,0.08,1.33,1.74,pat
21.89,21.11,17.68,20.4,16.86,22.93,28.17,21.65,21.26,20.11,22.26,23.94,18.6,21.46,17.05,1.44,1.8,0.45,0.55,0.0,1.33,3.1,0.6,0.0,0.51,3.93,4.66,1.46,0.91,2.12,1.54,1.56,2.11,2.14,0.0,6.41,0.0,2.14,0.0,2.21,6.96,1.76,1.89,2.24,0.8,0.69,0.87,0.88,0.0,2.48,pat
20.87,20.51,19.07,20.67,18.16,21.28,29.68,22.18,21.66,17.86,21.49,26.33,20.33,21.18,18.65,0.45,0.5,0.53,0.0,0.0,0.6,1.58,1.32,0.0,0.0,4.03,4.78,0.0,1.5,0.83,0.83,1.92,0.4,0.1,0.0,5.15,1.13,1.81,1.56,0.51,6.8,2.79,3.59,0.0,0.0,0.32,0.0,0.35,1.83,2.9,pat
20.54,20.69,18.29,20.81,16.45,22.67,30.08,21.01,22.81,18.33,20.81,25.31,18.95,21.76,17.83,0.77,1.67,0.0,0.33,0.0,0.02,0.84,0.6,1.18,0.0,2.86,7.08,0.0,2.04,1.02,3.28,0.02,1.86,0.0,1.15,4.45,1.5,1.66,0.06,0.03,6.81,3.32,2.7,0.44,0.56,0.17,0.54,0.0,1.05,1.87,pat
20.3,21.07,18.71,21.95,15.79,22.98,27.99,20.36,21.13,18.43,21.43,24.53,19.41,20.85,18.07,0.0,0.54,0.06,0.66,1.42,0.0,1.13,0.04,0.0,1.17,1.87,5.77,0.76,1.72,2.46,0.79,0.21,0.08,0.33,0.0,3.73,0.6,1.72,2.07,0.69,4.49,3.23,2.15,0.2,0.07,1.35,0.0,0.0,0.79,2.84,pat
21.3,20.31,16.97,20.04,17.31,20.81,28.51,21.48,21.77,19.88,21.56,24.88,20.17,20.61,18.73,0.0,2.01,0.0,0.94,1.0,0.0,3.13,0.99,1.46,0.0,3.88,6.83,2.05,1.58,2.29,2.58,1.17,0.2,1.77,0.73,5.09,1.87,0.7,0.0,1.69,7.28,2.95,2.53,0.09,0.0,0.14,1.11,1.56,1.98,2.54,pat
20.7,21.8,18.5,20.76,16.68,22.98,29.3,21.07,21.94,18.05,21.84,24.94,18.84,21.39,17.84,1.93,0.0,0.51,0.63,0.63,0.0,3.29,1.88,0.0,1.16,2.62,5.95,2.31,1.5,0.01,1.4,1.29,0.03,0.54,0.42,5.76,1.0,0.78,0.0,0.25,7.33,3.14,3.95,2.27,0.06,0.67,0.0,0.0,0.9,2.97,pat
20.98,20.26,17.77,20.42,16.96,21.83,29.9,20.03,21.37,20.04,22.43,25.24,20.51,22.8,18.78,1.56,1.7,0.0,0.85,1.01,0.12,1.77,0.99,1.09,0.0,2.62,5.56,2.09,1.19,1.91,1.9,0.58,0.01,2.56,0.65,3.81,1.8,2.03,1.83,0.24,6.41,1.18,2.19,1.65,0.34,0.19,0.19,0.3,1.26,1.22,pat
21.37,20.85,18.49,21.58,16.85,21.52,29.74,22.2,21.35,19.07,21.94,24.85,19.18,22.96,16.66,0.0,1.6,0.0,0.23,0.0,0.07,0.92,2.27,0.0,0.0,3.31,5.32,1.74,1.54,0.45,2.41,0.0,0.16,0.02,0.0,4.52,1.79,2.1,0.52,1.38,6.8,1.59,2.65,0.03,1.67,2.01,0.0,0.0,1.26,1.15,pat
20.94,20.03,17.97,22.26,17.04,22.2,28.32,20.61,22.4,19.58,21.78,26.08,19.49,22.14,18.02,1.23,2.04,0.0,0.72,1.29,1.25,1.28,0.0,0.87,0.51,3.5,7.01,0.11,0.27,0.66,1.71,0.76,0.54,1.8,0.0,4.56,0.0,2.82,0.74,1.83,6.67,0.7,2.05,1.11,0.12,1.23,0.98,0.13,1.56,0.73,pat
21.0,20.38,19.18,19.96,15.89,22.77,28.31,21.62,23.12,18.08,20.87,25.74,18.66,22.24,16.67,0.11,1.97,0.0,0.0,0.0,0.0,3.53,0.45,0.0,0.0,3.36,5.9,1.28,0.0,1.66,2.02,1.11,0.5,2.09,0.25,4.18,1.64,1.2,0.6,1.68,6.69,1.03,3.49,0.43,1.19,1.24,0.25,0.9,1.73,2.58,pat
20.77,23.83,17.45,22.0,17.11,23.69,26.6,23.09,22.43,17.68,20.91,25.77,18.37,23.02,18.79,0.6,0.0,1.92,1.24,1.67,0.0,0.0,3.02,0.0,0.18,9.81,1.21,1.62,0.0,0.0,0.64,1.31,1.03,0.13,1.82,0.82,0.0,0.74,1.31,1.38,0.0,0.53,0.79,1.11,3.29,0.38,0.66,2.19,0.0,2.44,pat
20.41,23.26,17.11,20.31,15.99,21.76,25.27,23.9,23.03,18.44,22.34,25.21,20.57,21.97,18.25,0.67,1.41,1.0,0.46,0.88,0.0,0.38,2.09,0.0,0.0,9.51,1.1,1.11,0.0,1.76,3.17,1.58,0.0,0.0,1.52,1.79,1.79,0.64,2.25,0.0,0.0,0.0,0.07,1.18,1.28,0.0,0.27,0.0,0.0,4.44,pat
19.64,24.73,18.33,19.9,17.93,23.49,27.25,23.72,22.73,18.74,20.21,23.99,18.72,22.96,18.42,1.4,0.0,0.7,0.0,1.34,0.31,0.0,1.08,0.42,0.09,9.66,2.8,1.94,0.0,1.03,2.4,0.0,0.39,0.0,0.0,1.56,1.42,0.02,2.09,0.94,0.23,0.0,0.0,1.28,2.34,0.69,1.37,0.53,0.0,2.1,pat
20.76,23.94,17.07,20.9,18.11,24.11,26.74,21.93,21.3,19.18,20.69,25.79,20.34,21.19,16.63,0.0,0.0,0.38,0.0,0.0,1.42,0.68,0.99,0.15,0.0,11.24,0.81,1.21,0.06,2.15,2.05,0.08,0.59,0.98,2.33,0.41,0.0,0.0,0.15,0.0,1.54,0.0,0.69,1.08,1.72,1.97,0.0,0.86,1.24,2.22,pat
19.06,25.11,16.96,21.95,16.87,23.24,26.22,22.77,22.26,16.96,22.37,26.07,18.83,23.08,18.53,0.15,0.97,0.55,0.77,0.56,1.08,0.89,2.61,0.0,0.0,10.36,2.75,1.68,0.0,0.0,1.47,0.88,0.0,0.0,1.51,1.5,0.0,0.0,0.92,0.0,0.0,1.15,0.52,0.21,3.13,0.09,0.0,1.69,0.6,3.86,pat
19.34,24.87,18.14,21.48,15.9,23.39,26.51,23.37,21.54,17.94,22.24,24.59,19.58,23.1,17.12,0.45,1.58,0.28,0.26,0.0,0.49,0.36,2.95,0.0,0.51,10.77,3.5,0.0,0.45,0.13,2.56,0.78,0.63,0.0,0.41,2.56,1.4,0.0,0.0,0.0,0.61,0.72,0.0,1.93,2.26,0.79,0.0,2.3,0.0,3.07,pat
19.53,25.03,17.84,22.16,17.23,21.92,25.36,21.84,22.33,19.18,22.11,23.78,20.01,22.42,16.9,0.39,0.0,1.1,0.35,1.88,0.8,0.83,2.2,0.0,0.0,10.86,2.8,0.54,0.0,0.46,1.07,2.29,0.19,0.0,0.73,2.01,0.61,0.08,0.26,0.0,0.0,0.0,0.32,2.04,1.97,0.69,0.0,0.06,0.0,3.8,pat
20.94,22.84,17.82,20.94,16.49,22.83,24.91,22.9,22.5,17.29,21.64,25.01,18.2,21.18,16.83,0.7,0.0,0.84,0.0,0.0,1.79,0.86,0.73,0.0,0.0,9.08,1.03,1.21,0.0,0.0,1.15,1.95,0.0,0.0,1.07,3.17,0.57,0.0,1.77,0.48,0.0,0.0,0.0,1.38,2.73,1.48,0.0,0.12,0.0,3.32,pat
21.11,23.09,17.97,20.2,16.11,21.93,24.87,22.53,22.33,19.17,22.28,24.35,19.98,22.59,17.47,0.08,0.0,0.0,0.92,1.18,0.11,0.0,1.75,0.73,0.96,10.27,3.31,1.15,1.16,1.39,2.56,1.77,1.24,0.37,1.81,2.27,0.94,0.57,1.89,0.84,0.0,0.0,0.56,0.74,1.13,0.31,0.0,0.77,0.23,2.35,pat
19.2,24.73,17.37,21.87,16.45,23.22,24.82,23.36,23.08,16.96,20.85,26.25,20.0,20.73,17.65,0.55,0.0,0.0,0.85,0.0,0.81,1.06,2.13,0.0,0.0,9.03,2.26,0.85,0.74,0.46,1.71,0.0,0.88,0.0,0.52,2.11,0.29,0.0,0.04,0.73,0.48,0.76,0.36,1.34,1.35,1.9,0.67,1.67,0.02,3.83,pat
19.51,24.26,17.95,20.09,17.92,20.94,28.0,21.44,28.4,22.47,21.08,25.55,19.77,22.81,19.53,0.95,1.28,1.5,2.95,1.48,1.25,0.19,5.34,2.14,2.09,8.47,2.33,3.12,1.58,1.61,2.06,0.34,0.0,0.36,1.12,10.43,3.3,0.18,2.29,0.0,5.93,1.43,0.76,0.43,0.0,9.47,0.0,0.0,0.0,0.0,pat
20.14,25.26,18.08,19.86,17.14,21.1,28.16,21.38,29.6,21.68,20.61,25.35,19.15,22.22,17.73,1.56,1.53,2.12,0.63,0.51,1.6,1.78,3.4,2.56,1.59,8.62,1.85,2.37,1.87,0.76,3.23,1.43,0.0,0.0,0.16,9.11,3.32,1.56,1.92,0.0,7.09,1.21,0.0,0.0,0.31,7.77,0.0,0.0,0.0,0.0,pat
18.97,23.11,16.88,20.16,17.84,22.82,25.93,21.9,28.22,20.92,20.65,25.69,18.72,21.92,18.8,1.1,1.24,0.3,1.0,0.0,0.0,1.36,4.19,2.41,1.58,9.82,0.0,2.21,2.0,0.0,2.48,1.67,1.45,1.0,1.3,10.87,2.91,0.06,1.97,0.0,7.85,2.19,0.0,0.0,0.0,9.96,0.0,0.06,0.25,0.0,pat
21.02,23.46,16.99,21.46,19.13,21.83,27.7,20.96,28.72,21.23,20.38,24.95,19.56,22.28,19.06,1.31,0.57,0.99,3.21,1.31,0.0,0.09,5.21,3.26,1.71,9.98,0.64,2.27,1.75,0.4,3.8,0.0,0.0,0.0,1.97,9.52,2.68,0.0,0.07,0.0,7.18,0.06,0.0,0.34,0.05,9.71,0.0,0.0,0.06,0.42,pat
19.84,23.12,18.83,21.09,17.67,22.28,27.16,21.16,29.74,21.96,21.2,25.01,18.79,23.17,18.09,0.85,0.0,0.51,1.1,1.2,0.0,0.74,3.39,4.1,2.48,10.26,2.37,2.38,0.69,0.0,2.18,0.0,1.2,0.0,1.34,9.97,2.47,0.0,0.58,0.0,7.4,1.52,0.0,0.0,0.48,9.34,1.39,1.56,0.27,0.74,pat
21.0,23.74,18.93,21.09,18.15,21.93,25.84,20.74,28.27,22.22,20.37,25.45,18.91,21.8,19.46,0.0,0.0,1.83,2.51,0.32,0.0,1.28,5.4,1.52,2.02,8.45,2.36,2.67,0.75,0.0,3.43,0.57,0.25,0.99,0.36,11.14,4.46,0.0,0.37,0.44,7.23,1.82,0.0,0.0,0.0,9.99,0.0,0.64,0.07,0.76,pat
19.05,23.18,17.82,20.93,17.33,22.87,26.73,20.39,29.6,22.53,20.47,25.69,19.64,20.96,19.49,1.36,0.43,0.12,1.63,2.12,0.0,0.76,3.55,2.85,2.98,8.15,1.87,3.04,0.0,0.0,2.83,1.45,1.32,1.04,0.69,10.87,2.04,0.83,0.26,1.2,7.37,0.63,0.0,1.04,0.0,9.71,0.0,0.0,0.41,0.0,pat
18.91,24.65,17.34,21.57,16.82,22.86,27.56,21.15,29.82,20.87,20.37,25.89,18.6,23.02,18.58,0.51,1.39,1.78,3.53,1.82,1.1,0.0,4.37,2.71,1.11,9.65,2.01,2.06,0.59,0.0,2.34,0.85,0.0,0.0,0.66,9.95,3.41,1.03,1.5,0.0,6.7,0.0,0.48,0.03,1.05,7.69,0.0,1.46,0.76,0.0,pat
19.0,23.11,18.55,20.28,18.51,21.97,25.81,22.15,29.52,22.38,22.38,25.45,18.87,21.44,18.5,0.0,0.78,0.0,1.97,0.41,0.0,0.92,3.84,1.55,2.77,8.03,0.42,3.36,0.98,0.0,2.53,0.45,0.0,0.05,0.37,11.12,3.15,0.04,1.34,0.0,7.11,0.41,0.75,0.0,0.74,9.74,0.0,0.1,0.0,0.41,pat
18.87,24.81,16.99,22.12,18.01,22.37,27.62,21.78,27.89,23.23,20.74,25.47,18.45,21.62,17.97,0.0,0.39,2.15,1.23,1.05,0.0,1.98,3.16,2.13,2.36,8.51,1.62,2.09,1.61,0.0,3.84,0.84,0.27,0.7,2.12,9.97,4.3,0.66,1.12,1.09,8.33,0.71,0.0,0.0,0.0,8.73,0.88,0.85,0.62,0.3,pat
20.77,24.17,19.42,21.05,16.19,22.96,25.38,21.44,23.12,26.08,22.92,25.93,18.62,20.69,19.25,0.0,0.0,0.62,0.0,2.86,0.0,0.1,0.69,0.0,2.69,2.41,1.98,1.52,0.02,1.4,0.44,0.0,0.0,0.0,3.47,6.73,5.56,0.09,0.61,1.23,5.35,1.51,0.62,2.28,1.76,0.0,0.0,1.32,0.0,5.18,pat
20.63,24.87,19.82,20.24,15.93,22.35,26.38,20.33,21.95,24.89,22.06,24.58,19.35,21.92,19.25,0.42,0.66,0.0,0.57,2.34,0.0,0.36,0.34,1.17,1.59,4.05,1.07,2.68,0.43,3.25,2.47,0.21,1.09,0.34,4.09,5.3,4.96,0.0,1.05,0.0,6.89,3.23,0.0,0.3,2.09,0.0,0.13,1.31,0.0,4.46,pat
21.01,25.23,17.94,22.19,16.07,23.85,25.42,20.76,23.04,26.02,20.56,24.62,20.32,22.05,18.38,0.01,1.45,0.79,0.17,2.11,1.34,1.22,0.57,0.0,2.92,1.46,1.48,1.49,0.93,2.98,1.09,0.69,0.0,0.28,6.38,5.34,4.2,1.29,0.0,0.27,8.19,0.9,1.42,0.54,1.7,0.29,0.93,1.6,1.3,4.79,pat
20.08,25.0,20.26,21.29,16.2,22.08,24.91,21.6,23.05,25.75,21.41,25.96,20.66,22.29,19.12,0.2,0.4,0.91,1.1,2.72,0.85,0.0,0.75,0.98,2.78,4.01,0.08,0.78,2.16,2.38,0.0,1.48,0.0,0.0,4.77,4.79,5.59,1.01,1.32,0.0,7.15,2.29,0.0,0.61,2.01,0.0,0.68,0.0,0.0,5.56,pat
20.13,23.14,19.37,22.0,15.2,23.56,26.33,20.35,22.58,24.96,22.77,25.62,19.04,21.41,17.96,0.0,0.0,0.76,0.55,1.62,0.6,0.33,0.0,0.0,3.58,2.25,1.29,2.7,2.21,1.92,0.0,0.0,0.0,0.62,4.48,6.44,4.57,0.45,0.63,0.0,6.36,1.35,0.07,1.52,2.52,0.35,0.58,0.43,0.2,5.32,pat
21.17,23.6,19.55,20.11,15.83,22.23,26.53,20.55,21.98,24.85,22.28,25.43,20.81,20.89,18.31,0.58,0.0,0.0,0.06,2.16,0.0,0.0,0.0,0.62,2.03,2.29,1.2,2.81,1.58,1.82,0.03,0.44,1.17,0.0,4.25,5.17,6.58,1.75,0.69,1.05,6.01,2.86,0.0,0.1,2.89,0.58,0.0,0.8,0.0,4.91,pat
20.15,24.7,17.83,20.26,15.73,23.67,25.74,22.17,22.47,26.84,21.56,25.35,19.71,21.41,17.69,0.61,1.17,1.6,0.43,1.9,0.42,0.48,0.0,0.0,3.71,2.74,0.21,1.47,0.23,1.36,1.69,0.0,0.0,0.57,5.53,5.1,4.5,1.07,0.59,0.0,7.5,2.62,0.0,0.46,1.52,0.0,0.0,1.38,0.0,6.04,pat
21.67,22.97,19.33,20.85,17.24,22.47,26.21,19.91,22.75,25.26,21.11,26.12,19.1,20.86,18.38,0.47,0.2,1.34,1.61,2.41,0.0,0.0,0.0,0.0,2.3,2.25,0.96,3.35,1.36,2.94,0.64,0.0,1.0,0.0,5.42,6.87,3.89,0.0,0.96,0.77,7.48,2.62,0.26,1.82,2.05,0.51,0.0,0.0,0.0,5.47,pat
20.17,23.12,18.45,20.57,16.97,24.07,27.0,20.03,22.45,24.95,22.19,24.64,19.39,21.61,18.8,1.39,1.03,1.81,0.49,2.65,0.64,0.0,0.0,0.12,1.41,2.93,2.35,3.31,1.19,2.25,2.32,0.0,1.0,0.0,5.79,5.93,4.17,1.26,0.32,0.0,7.5,2.01,0.0,0.59,2.15,0.0,1.23,0.22,0.63,4.26,pat
20.65,25.08,19.05,21.11,16.29,23.88,27.04,20.63,21.8,26.52,21.23,24.9,19.46,20.6,18.31,1.57,1.0,0.23,0.53,1.37,1.13,0.0,0.99,0.18,2.69,1.89,1.4,1.69,1.59,2.36,2.53,0.0,0.68,0.85,5.06,6.25,5.13,1.97,0.0,0.79,8.19,2.38,0.98,0.44,3.07,0.0,0.57,0.0,0.71,5.6,pat
22.11,22.97,19.35,21.24,16.8,21.32,25.98,21.33,28.81,19.58,21.97,24.24,18.99,22.3,17.03,0.0,0.0,1.0,0.59,1.37,0.0,0.0,0.0,1.07,0.75,7.14,3.86,2.84,1.43,0.25,7.39,2.95,0.36,1.03,0.0,6.81,3.96,0.0,0.31,0.52,0.63,0.0,1.38,2.12,2.04,6.41,3.07,0.0,0.13,0.29,pat
21.33,24.14,18.84,21.19,17.17,21.11,26.54,20.75,28.83,17.91,21.69,25.28,18.34,22.5,18.77,1.4,0.91,0.62,2.97,1.35,0.16,0.0,0.85,0.0,0.0,6.66,4.04,1.67,0.95,0.47,6.81,3.46,0.39,0.92,0.39,7.04,5.24,0.0,0.1,1.26,2.52,0.65,0.94,0.73,1.65,4.82,1.5,0.0,0.0,0.49,pat
20.5,23.16,18.54,19.57,16.97,22.97,25.67,22.2,28.78,18.27,20.53,25.95,19.18,22.15,16.99,0.5,0.0,1.03,0.73,0.89,0.0,0.0,0.98,0.6,0.44,7.31,3.87,2.73,0.08,0.34,6.44,1.52,0.31,0.0,0.7,6.94,5.78,0.62,1.71,0.65,1.56,2.04,0.0,0.2,1.34,4.52,2.47,0.7,0.0,0.0,pat
20.29,22.98,18.53,19.01,17.24,22.29,25.88,20.55,29.51,18.99,21.86,26.37,18.65,20.66,18.16,0.54,0.19,0.85,0.89,0.0,1.54,0.89,0.31,0.0,0.13,5.55,5.58,2.52,0.0,0.96,5.03,4.32,1.16,1.45,0.0,5.18,4.45,0.36,0.78,0.94,0.81,0.63,0.0,0.76,2.28,6.29,2.43,0.0,0.0,0.0,pat
20.08,23.78,19.82,20.82,15.49,20.88,27.01,20.73,28.57,19.07,21.72,23.94,20.79,22.21,17.29,1.01,0.97,0.29,3.22,0.53,0.34,0.83,0.15,0.0,0.0,6.17,3.87,2.04,0.5,0.0,5.53,3.33,0.0,1.33,0.02,6.02,5.86,0.0,2.54,0.42,0.0,1.66,0.0,0.89,2.38,3.74,1.15,0.0,0.0,0.0,pat
